Year,Gender,Age_Group,Employ_Status,Average_Employed
2020,Female,55-64 years,Employed part time,428.2957472
2020,Female,55-64 years,Not in the labour force  (NILF) ,599.4600697
2020,Female,55-64 years,Unemployed,45.1815995
2020,Female,65 years and over,Employed full time,75.26338183
2020,Female,65 years and over,Employed part time,157.7039069
2020,Female,65 years and over,Not in the labour force  (NILF) ,1991.289366
2020,Female,65 years and over,Unemployed,5.610428933
2021,Female,15-19 years,Employed full time,54.41273728
2021,Female,15-19 years,Employed part time,304.2125949
2021,Female,15-19 years,Not in the labour force  (NILF) ,305.7145821
2021,Female,15-19 years,Unemployed,54.64791914
2021,Female,20-24 years,Employed full time,278.0532761
2021,Female,20-24 years,Employed part time,290.6526918
2021,Female,20-24 years,Not in the labour force  (NILF) ,165.0788984
2021,Female,20-24 years,Unemployed,48.36546713
2021,Female,25-29 years,Employed full time,476.0442727
2021,Female,25-29 years,Employed part time,211.3589661
2021,Female,25-29 years,Not in the labour force  (NILF) ,175.5753407
2021,Female,25-29 years,Unemployed,36.57442052
2021,Female,30-34 years,Employed full time,445.775392
2021,Female,30-34 years,Employed part time,272.5857761
2021,Female,30-34 years,Not in the labour force  (NILF) ,203.6634415
2021,Female,30-34 years,Unemployed,34.38422386
2021,Female,35-39 years,Employed full time,405.0066181
2021,Female,35-39 years,Employed part time,313.1414985
2021,Female,35-39 years,Not in the labour force  (NILF) ,188.3540348
2021,Female,35-39 years,Unemployed,30.81843199
2021,Female,40-44 years,Employed full time,372.647091
2021,Female,40-44 years,Employed part time,279.4978613
2021,Female,40-44 years,Not in the labour force  (NILF) ,158.3384554
2021,Female,40-44 years,Unemployed,28.03075903
2021,Female,45-49 years,Employed full time,407.1901577
2021,Female,45-49 years,Employed part time,252.8872086
2021,Female,45-49 years,Not in the labour force  (NILF) ,144.5184212
2021,Female,45-49 years,Unemployed,26.87662933
2021,Female,50-54 years,Employed full time,380.7130839
2021,Female,50-54 years,Employed part time,239.3800846
2021,Female,50-54 years,Not in the labour force  (NILF) ,174.2304445
2021,Female,50-54 years,Unemployed,23.21147045
2021,Female,55-59 years,Employed full time,313.8138606
2021,Female,55-59 years,Employed part time,224.7570759
2021,Female,55-59 years,Not in the labour force  (NILF) ,227.8709324
2021,Female,55-59 years,Unemployed,20.95621452
2021,Female,60-64 years,Employed full time,180.0999804
2021,Female,60-64 years,Employed part time,207.4259733
2021,Female,60-64 years,Not in the labour force  (NILF) ,348.4572522
2021,Female,60-64 years,Unemployed,18.11029419
2021,Female,15-24 years,Employed full time,332.4660134
2021,Female,15-24 years,Employed part time,594.8652867
2021,Female,15-24 years,Not in the labour force  (NILF) ,470.7934805
2021,Female,15-24 years,Unemployed,103.0133863
2021,Female,25-34 years,Employed full time,921.8196647
2021,Female,25-34 years,Employed part time,483.9447421
2021,Female,25-34 years,Not in the labour force  (NILF) ,379.2387822
2021,Female,25-34 years,Unemployed,70.95864437
2021,Female,35-44 years,Employed full time,777.653709
2021,Female,35-44 years,Employed part time,592.6393598
2021,Female,35-44 years,Not in the labour force  (NILF) ,346.6924902
2021,Female,35-44 years,Unemployed,58.84919103
2021,Female,45-54 years,Employed full time,787.9032415
2021,Female,45-54 years,Employed part time,492.2672931
2021,Female,45-54 years,Not in the labour force  (NILF) ,318.7488657
2021,Female,45-54 years,Unemployed,50.08809978
2021,Female,55-64 years,Employed full time,493.913841
2021,Female,55-64 years,Employed part time,432.1830492
2021,Female,55-64 years,Not in the labour force  (NILF) ,576.3281846
2021,Female,55-64 years,Unemployed,39.06650871
2021,Female,65 years and over,Employed full time,80.8497575
2021,Female,65 years and over,Employed part time,166.6257002
2021,Female,65 years and over,Not in the labour force  (NILF) ,2044.410998
2021,Female,65 years and over,Unemployed,5.207128033
2022,Female,15-19 years,Employed full time,59.59931558
2022,Female,15-19 years,Employed part time,354.675839
2022,Female,15-19 years,Not in the labour force  (NILF) ,283.953027
2022,Female,15-19 years,Unemployed,46.70990175
2022,Female,20-24 years,Employed full time,322.3192032
2022,Female,20-24 years,Employed part time,296.8893053
2022,Female,20-24 years,Not in the labour force  (NILF) ,139.8790182
2022,Female,20-24 years,Unemployed,34.31647344
2022,Female,25-29 years,Employed full time,515.054258
2022,Female,25-29 years,Employed part time,203.8105291
2022,Female,25-29 years,Not in the labour force  (NILF) ,157.4383101
2022,Female,25-29 years,Unemployed,27.63765287
2022,Female,30-34 years,Employed full time,485.2106754
2022,Female,30-34 years,Employed part time,265.6663297
2022,Female,30-34 years,Not in the labour force  (NILF) ,192.4614297
2022,Female,30-34 years,Unemployed,24.70023193
2022,Female,35-39 years,Employed full time,442.4620636
2022,Female,35-39 years,Employed part time,311.3934291
2022,Female,35-39 years,Not in the labour force  (NILF) ,176.4072761
2022,Female,35-39 years,Unemployed,23.30014794
2022,Female,40-44 years,Employed full time,413.9150194
2022,Female,40-44 years,Employed part time,274.5234775
2022,Female,40-44 years,Not in the labour force  (NILF) ,155.9179755
2022,Female,40-44 years,Unemployed,19.91986096
2022,Female,45-49 years,Employed full time,411.0804626
2022,Female,45-49 years,Employed part time,252.7801448
2022,Female,45-49 years,Not in the labour force  (NILF) ,135.8456631
2022,Female,45-49 years,Unemployed,19.84131288
2022,Female,50-54 years,Employed full time,411.6906839
2022,Female,50-54 years,Employed part time,245.7584851
2022,Female,50-54 years,Not in the labour force  (NILF) ,162.3249533
2022,Female,50-54 years,Unemployed,18.86079439
2022,Female,55-59 years,Employed full time,312.9865769
2022,Female,55-59 years,Employed part time,235.6703014
2022,Female,55-59 years,Not in the labour force  (NILF) ,217.7072812
2022,Female,55-59 years,Unemployed,13.56700722
2022,Female,60-64 years,Employed full time,192.7957229
2022,Female,60-64 years,Employed part time,211.282379
2022,Female,60-64 years,Not in the labour force  (NILF) ,351.0626803
2022,Female,60-64 years,Unemployed,11.79096785
2022,Female,15-24 years,Employed full time,381.9185188
2022,Female,15-24 years,Employed part time,651.5651443
2022,Female,15-24 years,Not in the labour force  (NILF) ,423.8320452
2022,Female,15-24 years,Unemployed,81.02637521
2022,Female,25-34 years,Employed full time,1000.264933
2022,Female,25-34 years,Employed part time,469.4768588
2022,Female,25-34 years,Not in the labour force  (NILF) ,349.8997398
2022,Female,25-34 years,Unemployed,52.33788483
2022,Female,35-44 years,Employed full time,856.3770829
2022,Female,35-44 years,Employed part time,585.9169066
2022,Female,35-44 years,Not in the labour force  (NILF) ,332.3252516
2022,Female,35-44 years,Unemployed,43.22000893
2022,Female,45-54 years,Employed full time,822.7711465
2022,Female,45-54 years,Employed part time,498.5386299
2022,Female,45-54 years,Not in the labour force  (NILF) ,298.1706164
2022,Female,45-54 years,Unemployed,38.70210729
2022,Female,55-64 years,Employed full time,505.7822998
2022,Female,55-64 years,Employed part time,446.9526804
2022,Female,55-64 years,Not in the labour force  (NILF) ,568.7699615
2022,Female,55-64 years,Unemployed,25.35797505
2022,Female,65 years and over,Employed full time,79.55467288
2022,Female,65 years and over,Employed part time,177.8232855
2022,Female,65 years and over,Not in the labour force  (NILF) ,2099.878124
2022,Female,65 years and over,Unemployed,5.118251375
2023,Female,15-19 years,Employed full time,65.47631258
2023,Female,15-19 years,Employed part time,351.9941654
2023,Female,15-19 years,Not in the labour force  (NILF) ,310.3776785
2023,Female,15-19 years,Unemployed,51.73926032
2023,Female,20-24 years,Employed full time,338.992849
2023,Female,20-24 years,Employed part time,310.193568
2023,Female,20-24 years,Not in the labour force  (NILF) ,151.0388882
2023,Female,20-24 years,Unemployed,33.88044504
2023,Female,25-29 years,Employed full time,551.7291586
2023,Female,25-29 years,Employed part time,217.6701586
2023,Female,25-29 years,Not in the labour force  (NILF) ,148.1912523
2023,Female,25-29 years,Unemployed,31.49084735
2023,Female,30-34 years,Employed full time,507.7515944
2023,Female,30-34 years,Employed part time,279.5646301
2023,Female,30-34 years,Not in the labour force  (NILF) ,190.7608834
2023,Female,30-34 years,Unemployed,21.77439226
2023,Female,35-39 years,Employed full time,461.6158232
2023,Female,35-39 years,Employed part time,315.2403333
2023,Female,35-39 years,Not in the labour force  (NILF) ,176.2612987
2023,Female,35-39 years,Unemployed,23.99479493
2023,Female,40-44 years,Employed full time,449.5906555
2023,Female,40-44 years,Employed part time,278.5942444
2023,Female,40-44 years,Not in the labour force  (NILF) ,154.2672169
2023,Female,40-44 years,Unemployed,16.61738326
2023,Female,45-49 years,Employed full time,436.31041
2023,Female,45-49 years,Employed part time,230.3423673
2023,Female,45-49 years,Not in the labour force  (NILF) ,134.1634481
2023,Female,45-49 years,Unemployed,17.43844138
2023,Female,50-54 years,Employed full time,418.3576969
2023,Female,50-54 years,Employed part time,249.9096918
2023,Female,50-54 years,Not in the labour force  (NILF) ,165.8588049
2023,Female,50-54 years,Unemployed,18.43172313
2023,Female,55-59 years,Employed full time,326.5936577
2023,Female,55-59 years,Employed part time,225.435685
2023,Female,55-59 years,Not in the labour force  (NILF) ,211.2717692
2023,Female,55-59 years,Unemployed,13.7421381
2023,Female,60-64 years,Employed full time,196.4635222
2023,Female,60-64 years,Employed part time,212.8605562
2023,Female,60-64 years,Not in the labour force  (NILF) ,356.2271032
2023,Female,60-64 years,Unemployed,13.41323523
2023,Female,15-24 years,Employed full time,404.4691616
2023,Female,15-24 years,Employed part time,662.1877334
2023,Female,15-24 years,Not in the labour force  (NILF) ,461.4165667
2023,Female,15-24 years,Unemployed,85.61970539
2023,Female,25-34 years,Employed full time,1059.480753
2023,Female,25-34 years,Employed part time,497.2347887
2023,Female,25-34 years,Not in the labour force  (NILF) ,338.9521356
2023,Female,25-34 years,Unemployed,53.2652396
2023,Female,35-44 years,Employed full time,911.2064786
2023,Female,35-44 years,Employed part time,593.8345777
2023,Female,35-44 years,Not in the labour force  (NILF) ,330.5285157
2023,Female,35-44 years,Unemployed,40.61217818
2023,Female,45-54 years,Employed full time,854.6681069
2023,Female,45-54 years,Employed part time,480.2520591
2023,Female,45-54 years,Not in the labour force  (NILF) ,300.0222531
2023,Female,45-54 years,Unemployed,35.87016453
2023,Female,55-64 years,Employed full time,523.0571799
2023,Female,55-64 years,Employed part time,438.2962412
2023,Female,55-64 years,Not in the labour force  (NILF) ,567.4988724
2023,Female,55-64 years,Unemployed,27.15537333
2023,Female,65 years and over,Employed full time,89.96398433
2023,Female,65 years and over,Employed part time,187.9905557
2023,Female,65 years and over,Not in the labour force  (NILF) ,2149.304874
2023,Female,65 years and over,Unemployed,5.902586217
2024,Female,15-19 years,Employed full time,56.27183075
2024,Female,15-19 years,Employed part time,361.4987077
2024,Female,15-19 years,Not in the labour force  (NILF) ,327.7843486
2024,Female,15-19 years,Unemployed,59.17211321
2024,Female,20-24 years,Employed full time,321.1472402
2024,Female,20-24 years,Employed part time,335.9927666
2024,Female,20-24 years,Not in the labour force  (NILF) ,164.2458856
2024,Female,20-24 years,Unemployed,39.82010794
2024,Female,25-29 years,Employed full time,553.8357661
2024,Female,25-29 years,Employed part time,245.6551369
2024,Female,25-29 years,Not in the labour force  (NILF) ,152.2918655
2024,Female,25-29 years,Unemployed,32.4158568
2024,Female,30-34 years,Employed full time,523.9189933
2024,Female,30-34 years,Employed part time,279.720039
2024,Female,30-34 years,Not in the labour force  (NILF) ,193.8900669
2024,Female,30-34 years,Unemployed,27.11915093
2024,Female,35-39 years,Employed full time,483.2731231
2024,Female,35-39 years,Employed part time,318.2623226
2024,Female,35-39 years,Not in the labour force  (NILF) ,171.8629367
2024,Female,35-39 years,Unemployed,23.90599283
2024,Female,40-44 years,Employed full time,453.1605226
2024,Female,40-44 years,Employed part time,290.6683584
2024,Female,40-44 years,Not in the labour force  (NILF) ,159.75511
2024,Female,40-44 years,Unemployed,24.12175909
2024,Female,45-49 years,Employed full time,445.1355233
2024,Female,45-49 years,Employed part time,216.5559323
2024,Female,45-49 years,Not in the labour force  (NILF) ,142.3378025
2024,Female,45-49 years,Unemployed,19.78424191
2024,Female,50-54 years,Employed full time,425.6961291
2024,Female,50-54 years,Employed part time,250.5785705
2024,Female,50-54 years,Not in the labour force  (NILF) ,162.4334578
2024,Female,50-54 years,Unemployed,18.5738427
2024,Female,55-59 years,Employed full time,338.4338215
2024,Female,55-59 years,Employed part time,221.4965357
2024,Female,55-59 years,Not in the labour force  (NILF) ,204.2588754
2024,Female,55-59 years,Unemployed,16.0153924
2024,Female,60-64 years,Employed full time,195.7007752
2024,Female,60-64 years,Employed part time,222.3084035
2024,Female,60-64 years,Not in the labour force  (NILF) ,352.1896565
2024,Female,60-64 years,Unemployed,15.42253995
2024,Female,15-24 years,Employed full time,377.419071
2024,Female,15-24 years,Employed part time,697.4914743
2024,Female,15-24 years,Not in the labour force  (NILF) ,492.0302341
2024,Female,15-24 years,Unemployed,98.99222113
2024,Female,25-34 years,Employed full time,1077.75476
2024,Female,25-34 years,Employed part time,525.3751759
2024,Female,25-34 years,Not in the labour force  (NILF) ,346.1819324
2024,Female,25-34 years,Unemployed,59.53500771
2024,Female,35-44 years,Employed full time,936.4336457
2024,Female,35-44 years,Employed part time,608.9306809
2024,Female,35-44 years,Not in the labour force  (NILF) ,331.6180467
2024,Female,35-44 years,Unemployed,48.02775191
2024,Female,45-54 years,Employed full time,870.8316525
2024,Female,45-54 years,Employed part time,467.1345028
2024,Female,45-54 years,Not in the labour force  (NILF) ,304.7712603
2024,Female,45-54 years,Unemployed,38.3580846
2024,Female,55-64 years,Employed full time,534.1345967
2024,Female,55-64 years,Employed part time,443.8049392
2024,Female,55-64 years,Not in the labour force  (NILF) ,556.4485319
2024,Female,55-64 years,Unemployed,31.43793235
2024,Female,65 years and over,Employed full time,93.80510048
2024,Female,65 years and over,Employed part time,211.8304682
2024,Female,65 years and over,Not in the labour force  (NILF) ,2181.889608
2024,Female,65 years and over,Unemployed,7.611573538
2016,Female,15-19 years,Unemployed,63.91632587
2016,Female,20-24 years,Employed full time,299.7012506
2016,Female,20-24 years,Employed part time,272.3481524
2016,Female,20-24 years,Employed total,572.049403
2016,Female,20-24 years,Not in the labour force  (NILF) ,203.0380749
2016,Female,20-24 years,Unemployed,53.49818874
2016,Female,25-29 years,Employed full time,455.0132165
2016,Female,25-29 years,Employed part time,196.3434814
2016,Female,25-29 years,Employed total,651.3566979
2016,Female,25-29 years,Not in the labour force  (NILF) ,213.3751368
2016,Female,25-29 years,Unemployed,39.85691523
2016,Female,30-34 years,Employed full time,384.4466815
2016,Female,30-34 years,Employed part time,249.7854265
2016,Female,30-34 years,Employed total,634.2321081
2016,Female,30-34 years,Not in the labour force  (NILF) ,232.8246073
2016,Female,30-34 years,Unemployed,33.51653458
2016,Female,35-39 years,Employed full time,298.140789
2016,Female,35-39 years,Employed part time,270.4077956
2016,Female,35-39 years,Employed total,568.5485845
2016,Female,35-39 years,Not in the labour force  (NILF) ,206.6612157
2016,Female,35-39 years,Unemployed,31.39386638
2016,Female,40-44 years,Employed full time,332.2212239
2016,Female,40-44 years,Employed part time,280.3383504
2016,Female,40-44 years,Employed total,612.5595743
2016,Female,40-44 years,Not in the labour force  (NILF) ,172.0434981
2016,Female,40-44 years,Unemployed,33.5531776
2016,Female,45-49 years,Employed full time,356.0044099
2016,Female,45-49 years,Employed part time,270.8562845
2016,Female,45-49 years,Employed total,626.8606943
2016,Female,45-49 years,Not in the labour force  (NILF) ,164.038267
2016,Female,45-49 years,Unemployed,28.02787202
2016,Female,50-54 years,Employed full time,339.0214345
2016,Female,50-54 years,Employed part time,244.8980234
2016,Female,50-54 years,Employed total,583.9194578
2016,Female,50-54 years,Not in the labour force  (NILF) ,175.2699013
2016,Female,50-54 years,Unemployed,25.88505758
2016,Female,55-59 years,Employed full time,265.0130503
2016,Female,55-59 years,Employed part time,223.2151019
2016,Female,55-59 years,Employed total,488.2281521
2016,Female,55-59 years,Not in the labour force  (NILF) ,244.9656885
2016,Female,55-59 years,Unemployed,19.33882603
2016,Female,60-64 years,Employed full time,144.840916
2016,Female,60-64 years,Employed part time,172.359029
2016,Female,60-64 years,Employed total,317.199945
2016,Female,60-64 years,Not in the labour force  (NILF) ,340.1229575
2016,Female,60-64 years,Unemployed,10.7800142
2016,Female,15-24 years,Employed full time,351.9264613
2016,Female,15-24 years,Employed part time,557.5761079
2016,Female,15-24 years,Employed total,909.5025692
2016,Female,15-24 years,Not in the labour force  (NILF) ,521.7994163
2016,Female,15-24 years,Unemployed,117.4145146
2016,Female,25-34 years,Employed full time,839.4598981
2016,Female,25-34 years,Employed part time,446.128908
2016,Female,25-34 years,Employed total,1285.588806
2016,Female,25-34 years,Not in the labour force  (NILF) ,446.1997442
2016,Female,25-34 years,Unemployed,73.37344981
2016,Female,35-44 years,Employed full time,630.3620129
2016,Female,35-44 years,Employed part time,550.746146
2016,Female,35-44 years,Employed total,1181.108159
2016,Female,35-44 years,Not in the labour force  (NILF) ,378.7047138
2016,Female,35-44 years,Unemployed,64.94704399
2016,Female,45-54 years,Employed full time,695.0258443
2016,Female,45-54 years,Employed part time,515.7543079
2016,Female,45-54 years,Employed total,1210.780152
2016,Female,45-54 years,Not in the labour force  (NILF) ,339.3081683
2016,Female,45-54 years,Unemployed,53.91292959
2016,Female,55-64 years,Employed full time,409.8539663
2016,Female,55-64 years,Employed part time,395.5741309
2016,Female,55-64 years,Employed total,805.4280971
2016,Female,55-64 years,Not in the labour force  (NILF) ,585.088646
2016,Female,55-64 years,Unemployed,30.11884024
2016,Female,65 years and over,Employed full time,47.57113268
2016,Female,65 years and over,Employed part time,127.8685739
2016,Female,65 years and over,Not in the labour force  (NILF) ,1780.420608
2016,Female,65 years and over,Unemployed,2.107352075
2017,Female,15-19 years,Employed full time,49.53978146
2017,Female,15-19 years,Employed part time,285.4332252
2017,Female,15-19 years,Employed total,334.9730067
2017,Female,15-19 years,Not in the labour force  (NILF) ,322.6531076
2017,Female,15-19 years,Unemployed,64.36446908
2017,Female,20-24 years,Employed full time,288.1723393
2017,Female,20-24 years,Employed part time,290.1301839
2017,Female,20-24 years,Employed total,578.3025232
2017,Female,20-24 years,Not in the labour force  (NILF) ,203.408588
2017,Female,20-24 years,Unemployed,55.72563877
2017,Female,25-29 years,Employed full time,461.7272052
2017,Female,25-29 years,Employed part time,209.2953674
2017,Female,25-29 years,Employed total,671.0225726
2017,Female,25-29 years,Not in the labour force  (NILF) ,207.0357026
2017,Female,25-29 years,Unemployed,41.38847477
2017,Female,30-34 years,Employed full time,400.5444987
2017,Female,30-34 years,Employed part time,252.1549289
2017,Female,30-34 years,Employed total,652.6994276
2017,Female,30-34 years,Not in the labour force  (NILF) ,235.445923
2017,Female,30-34 years,Unemployed,33.13839951
2017,Female,35-39 years,Employed full time,321.0814664
2017,Female,35-39 years,Employed part time,282.937612
2017,Female,35-39 years,Employed total,604.0190784
2017,Female,35-39 years,Not in the labour force  (NILF) ,196.9806933
2017,Female,35-39 years,Unemployed,33.97256168
2017,Female,40-44 years,Employed full time,336.7745438
2017,Female,40-44 years,Employed part time,279.1978557
2017,Female,40-44 years,Employed total,615.9723994
2017,Female,40-44 years,Not in the labour force  (NILF) ,159.7792298
2017,Female,40-44 years,Unemployed,30.80053743
2017,Female,45-49 years,Employed full time,368.821559
2017,Female,45-49 years,Employed part time,282.6887099
2017,Female,45-49 years,Employed total,651.5102689
2017,Female,45-49 years,Not in the labour force  (NILF) ,160.5134453
2017,Female,45-49 years,Unemployed,27.12736918
2017,Female,50-54 years,Employed full time,337.9564658
2017,Female,50-54 years,Employed part time,243.1174744
2017,Female,50-54 years,Employed total,581.0739402
2017,Female,50-54 years,Not in the labour force  (NILF) ,175.2812744
2017,Female,50-54 years,Unemployed,24.38645204
2017,Female,55-59 years,Employed full time,274.2732807
2017,Female,55-59 years,Employed part time,233.7627533
2017,Female,55-59 years,Employed total,508.036034
2017,Female,55-59 years,Not in the labour force  (NILF) ,239.862673
2017,Female,55-59 years,Unemployed,20.43562638
2017,Female,60-64 years,Employed full time,153.7867679
2017,Female,60-64 years,Employed part time,177.7468483
2017,Female,60-64 years,Employed total,331.5336162
2017,Female,60-64 years,Not in the labour force  (NILF) ,339.6904216
2017,Female,60-64 years,Unemployed,12.33362898
2017,Female,15-24 years,Employed full time,337.7121208
2017,Female,15-24 years,Employed part time,575.5634091
2017,Female,15-24 years,Employed total,913.2755299
2017,Female,15-24 years,Not in the labour force  (NILF) ,526.0616956
2017,Female,15-24 years,Unemployed,120.0901078
2017,Female,25-34 years,Employed full time,862.2717039
2017,Female,25-34 years,Employed part time,461.4502963
2017,Female,25-34 years,Employed total,1323.722
2017,Female,25-34 years,Not in the labour force  (NILF) ,442.4816256
2017,Female,25-34 years,Unemployed,74.52687427
2017,Female,35-44 years,Employed full time,657.8560102
2017,Female,35-44 years,Employed part time,562.1354676
2017,Female,35-44 years,Employed total,1219.991478
2017,Female,35-44 years,Not in the labour force  (NILF) ,356.7599231
2017,Female,35-44 years,Unemployed,64.77309911
2017,Female,45-54 years,Employed full time,706.7780248
2017,Female,45-54 years,Employed part time,525.8061843
2017,Female,45-54 years,Employed total,1232.584209
2017,Female,45-54 years,Not in the labour force  (NILF) ,335.7947197
2017,Female,45-54 years,Unemployed,51.51382123
2017,Female,55-64 years,Employed full time,428.0600486
2017,Female,55-64 years,Employed part time,411.5096016
2017,Female,55-64 years,Employed total,839.5696501
2017,Female,55-64 years,Not in the labour force  (NILF) ,579.5530946
2017,Female,55-64 years,Unemployed,32.76925534
2017,Female,65 years and over,Employed full time,56.05759283
2017,Female,65 years and over,Employed part time,134.8503739
2017,Female,65 years and over,Not in the labour force  (NILF) ,1824.378796
2017,Female,65 years and over,Unemployed,2.167070967
2018,Female,15-19 years,Employed full time,49.9017021
2018,Female,15-19 years,Employed part time,300.0308689
2018,Female,15-19 years,Employed total,349.932571
2018,Female,15-19 years,Not in the labour force  (NILF) ,314.1132128
2018,Female,15-19 years,Unemployed,60.02413289
2018,Female,20-24 years,Employed full time,292.3807877
2018,Female,20-24 years,Employed part time,298.8133693
2018,Female,20-24 years,Employed total,591.194157
2018,Female,20-24 years,Not in the labour force  (NILF) ,198.353721
2018,Female,20-24 years,Unemployed,54.10020528
2018,Female,25-29 years,Employed full time,475.1399773
2018,Female,25-29 years,Employed part time,228.5367059
2018,Female,25-29 years,Employed total,703.6766832
2018,Female,25-29 years,Not in the labour force  (NILF) ,190.5661069
2018,Female,25-29 years,Unemployed,36.32712653
2018,Female,30-34 years,Employed full time,405.3986127
2018,Female,30-34 years,Employed part time,265.2856112
2018,Female,30-34 years,Employed total,670.6842239
2018,Female,30-34 years,Not in the labour force  (NILF) ,232.0304511
2018,Female,30-34 years,Unemployed,33.83149163
2018,Female,35-39 years,Employed full time,345.7951093
2018,Female,35-39 years,Employed part time,291.8998668
2018,Female,35-39 years,Employed total,637.6949762
2018,Female,35-39 years,Not in the labour force  (NILF) ,199.4305961
2018,Female,35-39 years,Unemployed,30.00242773
2018,Female,40-44 years,Employed full time,343.9562094
2018,Female,40-44 years,Employed part time,273.98246
2018,Female,40-44 years,Employed total,617.9386694
2018,Female,40-44 years,Not in the labour force  (NILF) ,155.7027267
2018,Female,40-44 years,Unemployed,28.85093725
2018,Female,45-49 years,Employed full time,386.4704714
2018,Female,45-49 years,Employed part time,269.5262226
2018,Female,45-49 years,Employed total,655.9966941
2018,Female,45-49 years,Not in the labour force  (NILF) ,165.8405004
2018,Female,45-49 years,Unemployed,28.02463888
2018,Female,50-54 years,Employed full time,345.3079672
2018,Female,50-54 years,Employed part time,244.3330723
2018,Female,50-54 years,Employed total,589.6410395
2018,Female,50-54 years,Not in the labour force  (NILF) ,165.8630394
2018,Female,50-54 years,Unemployed,23.1028377
2018,Female,55-59 years,Employed full time,288.605318
2018,Female,55-59 years,Employed part time,231.0020668
2018,Female,55-59 years,Employed total,519.6073848
2018,Female,55-59 years,Not in the labour force  (NILF) ,240.3222541
2018,Female,55-59 years,Unemployed,20.75702776
2018,Female,60-64 years,Employed full time,158.3882894
2018,Female,60-64 years,Employed part time,182.6568115
2018,Female,60-64 years,Employed total,341.0451009
2018,Female,60-64 years,Not in the labour force  (NILF) ,343.7496013
2018,Female,60-64 years,Unemployed,14.1577978
2018,Female,15-24 years,Employed full time,342.2824898
2018,Female,15-24 years,Employed part time,598.8442381
2018,Female,15-24 years,Employed total,941.1267279
2018,Female,15-24 years,Not in the labour force  (NILF) ,512.4669338
2018,Female,15-24 years,Unemployed,114.1243382
2018,Female,25-34 years,Employed full time,880.5385901
2018,Female,25-34 years,Employed part time,493.8223171
2018,Female,25-34 years,Employed total,1374.360907
2018,Female,25-34 years,Not in the labour force  (NILF) ,422.5965581
2018,Female,25-34 years,Unemployed,70.15861815
2018,Female,35-44 years,Employed full time,689.7513187
2018,Female,35-44 years,Employed part time,565.8823268
2018,Female,35-44 years,Employed total,1255.633646
2018,Female,35-44 years,Not in the labour force  (NILF) ,355.1333228
2018,Female,35-44 years,Unemployed,58.85336496
2018,Female,45-54 years,Employed full time,731.7784387
2018,Female,45-54 years,Employed part time,513.8592949
2018,Female,45-54 years,Employed total,1245.637734
2018,Female,45-54 years,Not in the labour force  (NILF) ,331.7035398
2018,Female,45-54 years,Unemployed,51.12747658
2018,Female,55-64 years,Employed full time,446.9936074
2018,Female,55-64 years,Employed part time,413.6588783
2018,Female,55-64 years,Employed total,860.6524857
2018,Female,55-64 years,Not in the labour force  (NILF) ,584.0718554
2018,Female,55-64 years,Unemployed,34.91482557
2018,Female,65 years and over,Employed full time,66.5518523
2018,Female,65 years and over,Employed part time,144.5122533
2018,Female,65 years and over,Not in the labour force  (NILF) ,1867.22032
2018,Female,65 years and over,Unemployed,2.630574158
2019,Female,15-19 years,Employed full time,52.66332918
2019,Female,15-19 years,Employed part time,291.1753602
2019,Female,15-19 years,Employed total,343.8386894
2019,Female,15-19 years,Not in the labour force  (NILF) ,315.7174237
2019,Female,15-19 years,Unemployed,65.45563683
2019,Female,20-24 years,Employed full time,292.6743975
2019,Female,20-24 years,Employed part time,311.1965836
2019,Female,20-24 years,Employed total,603.870981
2019,Female,20-24 years,Not in the labour force  (NILF) ,189.9646124
2019,Female,20-24 years,Unemployed,49.0162399
2019,Female,25-29 years,Employed full time,489.0034367
2019,Female,25-29 years,Employed part time,219.8106739
2019,Female,25-29 years,Employed total,708.8141105
2019,Female,25-29 years,Not in the labour force  (NILF) ,193.7525996
2019,Female,25-29 years,Unemployed,37.03703979
2019,Female,30-34 years,Employed full time,429.648294
2019,Female,30-34 years,Employed part time,271.4252456
2019,Female,30-34 years,Employed total,701.0735396
2019,Female,30-34 years,Not in the labour force  (NILF) ,217.6262295
2019,Female,30-34 years,Unemployed,32.08123088
2019,Female,35-39 years,Employed full time,363.9510516
2019,Female,35-39 years,Employed part time,303.624167
2019,Female,35-39 years,Employed total,667.5752186
2019,Female,35-39 years,Not in the labour force  (NILF) ,199.1596172
2019,Female,35-39 years,Unemployed,31.34616422
2019,Female,40-44 years,Employed full time,357.0135758
2019,Female,40-44 years,Employed part time,267.6081111
2019,Female,40-44 years,Employed total,624.621687
2019,Female,40-44 years,Not in the labour force  (NILF) ,158.0433473
2019,Female,40-44 years,Unemployed,24.65163238
2019,Female,45-49 years,Employed full time,405.720285
2019,Female,45-49 years,Employed part time,266.2176026
2019,Female,45-49 years,Employed total,671.9378877
2019,Female,45-49 years,Not in the labour force  (NILF) ,154.2587889
2019,Female,45-49 years,Unemployed,25.84390683
2019,Female,50-54 years,Employed full time,344.4306746
2019,Female,50-54 years,Employed part time,253.8234837
2019,Female,50-54 years,Employed total,598.2541583
2019,Female,50-54 years,Not in the labour force  (NILF) ,162.2031173
2019,Female,50-54 years,Unemployed,23.78805773
2019,Female,55-59 years,Employed full time,297.3274222
2019,Female,55-59 years,Employed part time,234.3172172
2019,Female,55-59 years,Employed total,531.6446394
2019,Female,55-59 years,Not in the labour force  (NILF) ,238.3281866
